mu_eV,PF_W_per_mK2
3.87517,0.000112381
3.8881,0.000246511
3.90103,0.000427372
3.91394,0.000614155
3.92686,0.000747692
3.93977,0.000775969
3.9527,0.000678794
3.96561,0.000481102
3.97854,0.000250865
3.99145,7.35218e-05
4.00437,1.79607e-06
4.01729,2.20701e-05
4.03021,7.82039e-05
4.04312,0.000119254
4.05605,0.000122256
4.06897,9.03657e-05
4.08189,4.35638e-05
4.09481,7.71026e-06
4.10772,1.96639e-06
4.12065,2.7762e-05
4.13356,6.60291e-05
4.14649,8.79856e-05
4.1594,7.5973e-05
4.17232,3.9099e-05
4.18524,6.72493e-06
4.19816,1.70654e-06
4.21107,1.96487e-05
4.224,3.65766e-05
4.23691,3.49557e-05
4.24984,1.88378e-05
4.26276,4.45034e-06
4.27567,6.26726e-08
4.2886,7.21395e-08
4.30151,1.29838e-06
4.31443,2.01251e-05
4.32735,8.48414e-05
4.34027,0.000206481
4.35318,0.000358924
4.36611,0.000491416
4.37902,0.000561872
4.39195,0.000560525
4.40486,0.000507209
4.41778,0.000430821
4.43071,0.000351909
4.44362,0.000279694
4.45655,0.000217863
4.46946,0.000169049
4.48238,0.000135253
4.4953,0.000117402
4.50822,0.000116175
4.52113,0.000132775
4.53406,0.000166879
4.54697,0.00021012
4.5599,0.000240434
4.57281,0.000229762
4.58573,0.000167256
4.59864,7.70686e-05
4.61157,9.54864e-06
4.6245,1.21371e-05
4.63741,0.000105771
4.65033,0.000283633
4.66324,0.000526223
4.67617,0.000814045
4.68908,0.00112607
4.70201,0.00142869
4.71492,0.00166937
4.72784,0.00178566
4.74076,0.00172792
4.75368,0.00148462
4.76659,0.00109804
4.77952,0.000661919
4.79244,0.00029103
4.80536,6.67917e-05
4.81828,1.17897e-09
4.83119,4.61778e-05
4.84412,0.000149875
4.85703,0.000274503
4.86996,0.000405747
4.88287,0.000539611
4.89579,0.000667087
4.9087,0.000765707
4.92163,0.000807003
4.93454,0.000776563
4.94747,0.000687441
4.96038,0.000573378
4.9733,0.000469399
4.98623,0.00039733
4.99914,0.000364793
5.01207,0.000372381
5.02498,0.000419865
5.0379,0.000506391
5.05082,0.000624686
5.06374,0.000753675
5.07665,0.000858951
5.08958,0.000906378
5.10249,0.000879329
5.11542,0.000784212
5.12833,0.000643547
5.14125,0.000487155
5.15418,0.000344498
5.16709,0.000236057
5.18002,0.000168246
5.19293,0.000136913
5.20585,0.000135054
5.21876,0.000156034
5.23169,0.000189062
5.2446,0.000213991
5.25753,0.000207762
5.27044,0.000162111
5.28336,9.36256e-05
5.29628,3.28404e-05
5.3092,2.50339e-06
5.32211,4.38674e-06
5.33504,2.31439e-05
5.34796,4.04878e-05
5.36088,4.65333e-05
5.3738,4.14258e-05
5.38671,3.07308e-05
5.39964,2.0531e-05
5.41255,1.45232e-05
5.42548,1.37751e-05
5.43839,1.8589e-05
5.45131,2.86859e-05
5.46423,4.04384e-05
5.47715,4.66823e-05
5.49006,4.16754e-05
5.50299,2.58667e-05
5.51591,7.25992e-06
5.52883,3.82962e-07
5.54175,2.06488e-05
5.55466,7.34067e-05
5.56759,0.000147251
5.5805,0.000220505
5.59342,0.000274038
5.60634,0.000297617
5.61926,0.000288263
5.63217,0.000247979
5.6451,0.000184634
5.65801,0.000112852
5.67094,5.0591e-05
5.68386,1.17368e-05
5.69677,3.23145e-09
5.7097,9.41742e-06
5.72261,3.05527e-05
5.73554,5.61355e-05
5.74845,8.16825e-05
5.76137,0.000102624
5.77429,0.000111919
5.78721,0.000101524
5.80012,6.91557e-05
5.81305,2.67199e-05
5.82596,6.77117e-07
5.83889,1.76001e-05
5.8518,8.40995e-05
5.86472,0.000181066
5.87765,0.000277616
5.89056,0.000348966
5.90349,0.000384237
5.9164,0.000385026
5.92932,0.000361063
5.94223,0.000325885
5.95516,0.000292542
5.96807,0.000270017
5.981,0.000261528
5.99391,0.00026452
6.00683,0.000271403
6.01975,0.000271358
6.03267,0.000254087
6.0456,0.000214506
6.05851,0.00015597
6.07143,9.01227e-05
6.08435,3.34456e-05
6.09727,2.37881e-06
6.11018,9.01346e-06
6.12311,5.72343e-05
6.13602,0.000139379
6.14895,0.000237082
6.16186,0.000329184
6.17478,0.000401887
6.18769,0.000452521
6.20062,0.000485136
6.21353,0.000504116
6.22646,0.000510961
6.23938,0.000503848
6.25229,0.000477491
6.26522,0.000423733
6.27813,0.000336786
6.29106,0.000223288
6.30397,0.000108108
6.31689,2.55566e-05
6.32981,2.96163e-07
6.34273,3.39626e-05
6.35564,0.000106444
6.36857,0.000187703
6.38148,0.00025176
6.39441,0.000286153
6.40733,0.000293611
6.42024,0.000286776
6.43317,0.000279613
6.44608,0.000279796
6.45901,0.000285147
6.47192,0.000285606
6.48484,0.000271072
6.49775,0.000240015
6.51068,0.000200225
6.52359,0.000161223
6.53652,0.000127751
6.54943,0.000100458
6.56235,8.02003e-05
6.57527,6.97424e-05
6.58819,7.24678e-05
6.60112,9.19442e-05
6.61403,0.000131981
6.62695,0.000194847
6.63987,0.000278216
6.65279,0.000371506
6.6657,0.000452125
6.67863,0.000486194
6.69154,0.000442401
6.70447,0.000319615
6.71738,0.000164142
6.7303,4.51142e-05
6.74322,7.58308e-07
6.75614,1.25482e-05
6.76907,3.48386e-05
6.78198,4.04096e-05
6.7949,3.20762e-05
6.80788,2.29349e-05
6.82067,2.05969e-05
6.8336,2.93547e-05
6.84652,5.87191e-05
6.85945,0.000126246
6.87237,0.000248306
6.8853,0.000420467
6.89822,0.000604756
6.91115,0.000743148
6.92408,0.000791521
6.937,0.00074559
6.94993,0.000640235
6.96285,0.000528544
6.97578,0.000459335
6.9887,0.000468763
7.00163,0.000588078
7.01455,0.000843017
7.02748,0.00121659
7.0404,0.00160177
7.05333,0.00182444
7.06626,0.00176127
7.07918,0.00144571
7.09197,0.00103463
7.1049,0.000672992
7.11782,0.000413342
7.13075,0.000240492
7.14367,0.000125425
7.1566,5.09388e-05
7.16952,1.06334e-05
7.18245,1.07885e-07
7.19537,1.23341e-05
7.2083,3.98676e-05
7.22122,8.14438e-05
7.23415,0.000148116
7.24708,0.000264832
7.26,0.000462424
7.27293,0.000752433
7.28585,0.00109257
7.29878,0.00138192
7.3117,0.00151577
7.32463,0.00145984
7.33755,0.00126896
7.35048,0.00103757
7.3634,0.000839483
7.37619,0.000703567
7.38912,0.000623631
7.40204,0.000578292
7.41497,0.00054576
7.42789,0.000510104
7.44082,0.000461756
7.45375,0.000398337
7.46667,0.000326453
7.4796,0.000257633
7.49252,0.000199268
7.50545,0.000150559
7.51837,0.000107411
7.5313,6.95399e-05
7.54422,4.1271e-05
7.55715,2.58485e-05
7.57007,2.24912e-05
7.583,2.99437e-05
7.59593,4.71447e-05
7.60885,6.69869e-05
7.62178,7.53778e-05
7.6347,6.28543e-05
7.64749,3.54922e-05
7.66042,1.02921e-05
7.67334,1.02554e-07
7.68627,4.3021e-06
7.69919,1.23136e-05
7.71212,1.44339e-05
7.72504,9.64572e-06
7.73797,3.66981e-06
7.75089,8.56491e-07
7.76382,7.27726e-07
7.77674,4.86627e-06
7.78967,2.58499e-05
7.8026,8.34441e-05
7.81552,0.000187115
7.82845,0.000320695
7.84137,0.000442541
7.8543,0.000503447
7.86722,0.000476661
7.88015,0.000379437
7.89307,0.000260225
7.906,0.00016028
7.91892,9.18872e-05
7.93171,4.8007e-05
7.94464,1.99175e-05
7.95756,4.2661e-06
7.97049,2.77611e-08
7.98342,4.16918e-06
7.99634,1.16908e-05
8.00927,1.79773e-05
8.02219,2.03837e-05
8.03512,1.89423e-05
8.04804,1.5941e-05
8.06097,1.41282e-05
8.07389,1.54828e-05
8.08682,2.19758e-05
8.09974,3.71781e-05
8.11267,6.7326e-05
8.12559,0.000120099
8.13852,0.000198055
8.15145,0.000288127
8.16437,0.000359123
8.1773,0.000377924
8.19022,0.00033471
8.20315,0.000252099
8.21594,0.000167626
8.22886,0.000107106
8.24179,7.46244e-05
8.25471,6.13033e-05
8.26764,5.51607e-05
8.28056,4.48942e-05
8.29349,2.54096e-05
8.30641,4.98551e-06
8.31934,2.16925e-06
8.33227,3.03919e-05
8.34519,8.62594e-05
8.35812,0.000153104
8.37104,0.000212367
8.38397,0.000251055
8.39689,0.000262937
8.40982,0.000247269
8.42274,0.000208285
8.43567,0.000155338
8.44859,0.00010127
8.46152,5.75038e-05
8.47445,2.90023e-05
8.48723,1.40058e-05
8.50016,7.9227e-06
8.51309,7.10458e-06
8.52601,1.03428e-05
8.53894,1.74423e-05
8.55186,2.59234e-05
8.56479,3.06128e-05
8.57771,2.78251e-05
8.59064,1.8551e-05
8.60356,7.45811e-06
8.61649,4.94559e-07
8.62941,2.3579e-06
8.64234,1.3445e-05
8.65526,2.93547e-05
8.66819,4.5083e-05
8.68112,5.92568e-05
8.69404,7.3974e-05
8.70697,9.24658e-05
8.71989,0.000117975
8.73282,0.000153654
8.74574,0.000201177
8.75867,0.000256657
8.77146,0.00030579
8.78438,0.000324988
8.79731,0.000294051
8.81023,0.000213658
8.82316,0.000110972
8.83608,2.76605e-05
8.84901,4.80417e-07
8.86194,4.52025e-05
8.87486,0.000149168
8.88779,0.000276548
8.90071,0.000385205
8.91364,0.000445053
8.92656,0.000447839
8.93949,0.000405737
8.95241,0.000341729
8.96534,0.000277217
8.97826,0.000223687
8.99119,0.000181871
9.00411,0.000146358
9.01704,0.000112254
9.02997,8.01607e-05
9.04276,5.52781e-05
9.05568,4.19489e-05
9.06861,4.15117e-05
9.08153,5.54836e-05
9.09446,8.76435e-05
9.10738,0.000142231
9.12031,0.00022154
9.13323,0.000324391
9.14616,0.000443276
9.15908,0.000560061
9.17201,0.000644921
9.18493,0.000665052
9.19786,0.000604412
9.21079,0.000481344
9.22371,0.000342123
9.23664,0.000230074
9.24956,0.000161904
