 &plot nbnd=  95, nks=   183 /
    9.952   11.057   11.122   11.603   11.684   11.964   12.000   12.039   12.104   12.195
   12.289   13.352   13.393   14.325   14.479   14.598   14.743   14.754   14.846   15.083
   15.217   15.291   15.307   15.475   15.586   15.742   15.840   16.329   16.455   16.751
   16.838   17.150   17.155   17.297   17.561   17.594   18.425   18.493   18.552   18.621
   18.796   19.222   21.228   21.374   21.482   22.515   22.684   22.910   23.299   23.822
   23.879   24.078   24.169   24.579   24.737   25.110   26.068   26.266   26.285   26.500
   26.569   26.874   27.093   27.564   27.733
            0.175000  0.101036  0.000000
  -34.958  -34.950  -34.950  -34.516  -34.483  -34.483  -13.273  -13.174  -13.170  -13.043
  -12.981  -12.971  -12.950  -12.936  -12.935  -12.750  -12.656  -12.598  -12.493  -12.432
  -12.417  -12.397  -12.385  -12.378    0.850    1.411    8.097    8.200    9.060    9.479
   10.014   11.065   11.137   11.599   11.702   11.975   12.011   12.032   12.133   12.195
   12.296   13.297   13.343   14.290   14.479   14.606   14.761   14.786   14.875   15.083
   15.191   15.302   15.353   15.484   15.572   15.707   15.828   16.244   16.464   16.759
   16.796   17.085   17.168   17.277   17.593   17.688   18.395   18.517   18.566   18.701
   18.899   19.164   21.170   21.318   21.483   22.484   22.662   22.859   23.336   23.811
   23.868   24.064   24.200   24.581   24.721   25.217   25.953   26.174   26.192   26.511
   26.608   26.818   27.126   27.674   27.893
            0.200000  0.115470  0.000000
  -34.958  -34.950  -34.950  -34.516  -34.483  -34.483  -13.271  -13.177  -13.172  -13.044
  -12.982  -12.970  -12.944  -12.937  -12.935  -12.759  -12.652  -12.589  -12.494  -12.437
  -12.418  -12.398  -12.384  -12.377    0.863    1.398    8.077    8.200    9.023    9.481
   10.070   11.073   11.154   11.595   11.718   11.982   11.987   12.069   12.165   12.195
   12.300   13.242   13.290   14.259   14.481   14.612   14.776   14.817   14.906   15.084
   15.159   15.312   15.395   15.489   15.565   15.673   15.818   16.163   16.469   16.759
   16.774   17.025   17.182   17.260   17.626   17.779   18.361   18.539   18.580   18.780
   19.004   19.101   21.115   21.251   21.486   22.466   22.641   22.798   23.351   23.804
   23.862   24.042   24.233   24.590   24.705   25.324   25.834   26.083   26.128   26.541
   26.648   26.781   27.172   27.781   28.047
            0.225000  0.129904  0.000000
  -34.957  -34.951  -34.950  -34.516  -34.483  -34.483  -13.268  -13.179  -13.174  -13.044
  -12.983  -12.969  -12.938  -12.937  -12.936  -12.767  -12.648  -12.580  -12.495  -12.442
  -12.419  -12.399  -12.384  -12.376    0.877    1.384    8.057    8.196    8.995    9.482
   10.121   11.082   11.173   11.591   11.733   11.953   12.000   12.110   12.196   12.202
   12.302   13.189   13.236   14.231   14.483   14.615   14.787   14.849   14.938   15.087
   15.122   15.318   15.428   15.489   15.564   15.644   15.812   16.085   16.463   16.731
   16.799   16.974   17.198   17.245   17.660   17.866   18.322   18.560   18.594   18.858
   19.034   19.106   21.063   21.179   21.492   22.458   22.621   22.732   23.339   23.801
   23.859   24.015   24.267   24.606   24.694   25.420   25.723   26.019   26.077   26.587
   26.644   26.799   27.229   27.882   28.091
            0.250000  0.144338  0.000000
  -34.957  -34.951  -34.950  -34.516  -34.483  -34.482  -13.265  -13.182  -13.176  -13.044
  -12.985  -12.968  -12.938  -12.936  -12.933  -12.775  -12.644  -12.572  -12.495  -12.447
  -12.420  -12.400  -12.383  -12.375    0.892    1.369    8.036    8.189    8.977    9.484
   10.165   11.091   11.194   11.587   11.744   11.924   12.013   12.154   12.197   12.241
   12.302   13.138   13.184   14.206   14.486   14.613   14.796   14.879   14.969   15.080
   15.093   15.316   15.452   15.482   15.570   15.620   15.814   16.012   16.440   16.716
   16.833   16.934   17.217   17.233   17.695   17.947   18.280   18.579   18.603   18.931
   18.968   19.203   21.016   21.107   21.498   22.454   22.602   22.666   23.304   23.800
   23.855   23.982   24.299   24.626   24.691   25.484   25.632   25.993   26.038   26.608
   26.646   26.859   27.299   27.976   28.100
            0.275000  0.158771  0.000000
  -34.957  -34.951  -34.950  -34.517  -34.483  -34.482  -13.262  -13.186  -13.178  -13.043
  -12.987  -12.966  -12.939  -12.936  -12.928  -12.782  -12.639  -12.564  -12.496  -12.453
  -12.422  -12.402  -12.383  -12.374    0.908    1.354    8.015    8.178    8.969    9.486
   10.203   11.100   11.216   11.584   11.753   11.895   12.027   12.198   12.199   12.284
   12.299   13.091   13.133   14.186   14.489   14.606   14.805   14.908   14.998   15.037
   15.106   15.306   15.465   15.472   15.577   15.603   15.825   15.943   16.399   16.716
   16.877   16.906   17.223   17.238   17.729   18.022   18.234   18.595   18.602   18.909
   18.999   19.291   20.975   21.040   21.506   22.449   22.586   22.604   23.254   23.791
   23.852   23.946   24.329   24.644   24.704   25.486   25.584   26.014   26.016   26.571
   26.712   26.927   27.379   28.057   28.080
            0.300000  0.173205  0.000000
  -34.956  -34.951  -34.950  -34.517  -34.483  -34.482  -13.258  -13.189  -13.180  -13.042
  -12.988  -12.965  -12.940  -12.937  -12.923  -12.787  -12.634  -12.558  -12.497  -12.458
  -12.423  -12.403  -12.383  -12.374    0.925    1.337    7.994    8.164    8.968    9.489
   10.233   11.110   11.239   11.583   11.759   11.866   12.041   12.199   12.242   12.294
   12.329   13.045   13.087   14.169   14.493   14.595   14.810   14.930   15.002   15.022
   15.124   15.290   15.459   15.467   15.578   15.596   15.844   15.881   16.342   16.728
   16.889   16.932   17.215   17.261   17.764   18.088   18.186   18.582   18.607   18.867
   19.061   19.368   20.937   20.987   21.514   22.433   22.556   22.571   23.195   23.763
   23.856   23.910   24.356   24.651   24.734   25.451   25.562   26.005   26.078   26.543
   26.779   26.995   27.466   28.032   28.117
            0.325000  0.187639  0.000000
  -34.956  -34.951  -34.950  -34.517  -34.483  -34.482  -13.255  -13.192  -13.181  -13.040
  -12.991  -12.964  -12.942  -12.937  -12.920  -12.792  -12.628  -12.554  -12.498  -12.463
  -12.425  -12.403  -12.382  -12.373    0.943    1.320    7.975    8.149    8.974    9.492
   10.257   11.120   11.263   11.583   11.762   11.837   12.057   12.201   12.282   12.288
   12.374   13.002   13.047   14.155   14.496   14.582   14.806   14.930   14.997   15.043
   15.150   15.270   15.444   15.458   15.571   15.601   15.824   15.870   16.277   16.746
   16.880   16.995   17.209   17.287   17.798   18.135   18.148   18.537   18.614   18.849
   19.116   19.433   20.895   20.958   21.520   22.403   22.524   22.558   23.134   23.717
   23.868   23.873   24.377   24.645   24.776   25.434   25.534   26.012   26.151   26.534
   26.840   27.060   27.557   27.963   28.140
            0.350000  0.202073  0.000000
  -34.956  -34.952  -34.950  -34.517  -34.483  -34.482  -13.251  -13.196  -13.183  -13.038
  -12.993  -12.962  -12.943  -12.937  -12.916  -12.796  -12.622  -12.550  -12.499  -12.467
  -12.427  -12.404  -12.382  -12.373    0.960    1.303    7.956    8.134    8.983    9.496
   10.274   11.129   11.287   11.585   11.763   11.810   12.073   12.203   12.281   12.318
   12.418   12.961   13.013   14.145   14.499   14.569   14.786   14.918   15.021   15.062
   15.180   15.250   15.429   15.439   15.562   15.608   15.774   15.900   16.208   16.767
   16.876   17.064   17.204   17.314   17.833   18.088   18.193   18.472   18.615   18.850
   19.161   19.486   20.852   20.952   21.524   22.366   22.501   22.546   23.078   23.659
   23.839   23.884   24.394   24.623   24.826   25.442   25.505   26.034   26.206   26.555
   26.886   27.125   27.640   27.881   28.142
            0.375000  0.216506  0.000000
  -34.956  -34.952  -34.950  -34.517  -34.483  -34.482  -13.248  -13.199  -13.184  -13.036
  -12.996  -12.960  -12.944  -12.937  -12.914  -12.799  -12.616  -12.549  -12.499  -12.470
  -12.428  -12.405  -12.381  -12.372    0.977    1.286    7.940    8.119    8.995    9.501
   10.285   11.138   11.311   11.588   11.762   11.783   12.089   12.206   12.273   12.348
   12.460   12.922   12.988   14.137   14.501   14.557   14.751   14.914   15.050   15.082
   15.211   15.232   15.413   15.414   15.552   15.617   15.730   15.930   16.139   16.788
   16.876   17.139   17.201   17.344   17.867   18.041   18.224   18.401   18.612   18.863
   19.197   19.528   20.815   20.961   21.526   22.331   22.477   22.536   23.033   23.595
   23.808   23.903   24.406   24.586   24.886   25.442   25.507   26.068   26.228   26.613
   26.910   27.189   27.696   27.804   28.152
            0.400000  0.230940  0.000000
  -34.955  -34.952  -34.951  -34.518  -34.483  -34.481  -13.244  -13.203  -13.185  -13.033
  -12.999  -12.959  -12.946  -12.938  -12.912  -12.801  -12.609  -12.549  -12.500  -12.472
  -12.430  -12.406  -12.381  -12.372    0.994    1.269    7.926    8.106    9.007    9.506
   10.292   11.146   11.334   11.594   11.759   11.759   12.104   12.210   12.264   12.370
