# energy grid [eV]     epsr_x    epsr_y         epsr_z
    0.051081803-1539.954064726 -121.779394204-2156.632612542
    0.101163606 -336.584644473   49.561501839 -472.000845597
    0.151245409 -117.165143472   72.157819840 -164.164957610
    0.201327212  -46.772719445   69.925694319  -63.335938365
    0.251409015  -22.551304763   58.210117802  -30.647472063
    0.301490818  -11.141999528   47.452122995  -25.221499226
    0.351572621  -13.643590650   29.993859551  -31.679604273
    0.401654424  -16.545007419   17.930935650  -26.381050847
    0.451736227  -14.373659836   13.391644967  -13.023167299
    0.501818030   -9.696839249   12.890493379    0.534671588
    0.551899833   -4.997966368   12.393289100    7.430075310
    0.601981636   -0.453850607   12.489605818   -1.414803240
    0.652063439    3.085986305   13.794636542   -9.594562489
    0.702145242    5.600445648   14.220448665  -11.728869142
    0.752227045    7.751377821   15.106510803  -11.602852955
    0.802308848   10.187820245   15.916601404  -13.666504228
    0.852390651   11.673334551   15.725820808  -22.602248709
    0.902472454   13.450623725   16.884913456  -28.122769602
    0.952554257   13.093795922   14.960849214  -28.106157355
    1.002636060   10.886703649   11.596798406  -25.657957660
    1.052717863    8.952323483    8.455221710  -21.913495276
    1.102799666    7.814965494    6.178808528  -18.682987888
    1.152881469    3.334558614    1.485023873  -16.745389016
    1.202963272   -1.710708949   -3.571469983  -16.138491402
    1.253045075   -4.465732434   -5.906334822  -15.556993427
    1.303126878   -6.113123771   -7.130226681  -14.325502821
    1.353208681   -5.935033367   -6.730828777  -12.769758432
    1.403290484   -4.491172192   -4.973584066  -10.904508413
    1.453372287   -3.581961147   -3.701076843   -8.798559424
    1.503454090   -5.512320931   -4.124791858   -6.835794996
    1.553535893  -11.131703658   -7.585328659   -5.331150553
    1.603617696  -13.616141553   -9.568188611   -4.422341173
    1.653699499  -13.725106396   -9.749118637   -3.835154885
    1.703781302  -12.774511358   -8.838258358   -3.185033587
    1.753863105  -10.897522612   -7.129921307   -2.696702575
    1.803944908   -9.474962689   -6.182845471   -2.939655935
    1.854026711   -8.897877618   -6.534427384   -2.690693883
    1.904108514   -8.587019218   -7.531148250   -1.641197458
    1.954190317   -8.645566157   -8.275353363   -1.148454412
    2.004272120   -9.144606660   -9.087951784   -1.706931095
    2.054353923  -10.025795078   -9.440824212   -2.203378774
    2.104435726  -10.796351350  -10.322592716   -3.423787310
    2.154517529  -10.892504369  -11.952290549   -4.684947126
    2.204599332   -9.986002891  -11.427130552   -4.320392889
    2.254681135   -9.430930772   -9.915852175   -3.678324755
    2.304762938   -8.807655361   -8.467697335   -3.206001705
    2.354844741   -8.008766345   -7.256453216   -4.111078520
    2.404926544   -7.204793287   -6.427452913   -6.372846621
    2.455008347   -6.533546764   -6.048381347   -7.028757649
    2.505090150   -5.964030265   -5.891146627   -6.269782109
    2.555171953   -5.567259211   -5.747526266   -5.302622087
    2.605253756   -5.843816903   -6.353130939   -4.904399170
    2.655335559   -6.887978925   -7.452189551   -4.719777285
    2.705417362   -8.191791818   -8.472000686   -3.846350675
    2.755499165   -9.011840105   -9.201807504   -2.860719915
    2.805580968   -9.584216400   -9.899198551   -2.901603531
    2.855662771   -9.506526820  -10.123788698   -3.358890754
    2.905744574   -8.835635011   -9.608209190   -4.423719518
    2.955826377   -8.195394047   -9.085203937   -6.402275291
    3.005908180   -8.115224034   -9.334911172   -7.994785668
    3.055989983   -8.535070827  -10.158032729   -8.983593686
    3.106071786   -9.421722673  -11.269215187  -10.076726787
    3.156153589   -9.800020616  -11.651560239  -10.522235875
    3.206235392   -9.701346601  -11.491957077   -9.757326768
    3.256317195   -9.857184447  -11.650927665   -9.470552913
    3.306398998   -9.748806084  -11.695710889  -10.390324915
    3.356480801   -9.341182027  -11.304332139  -10.736985550
    3.406562604   -9.054469160  -10.784697087  -10.410399677
    3.456644407   -8.713016567  -10.082217680   -9.758918739
    3.506726210   -8.244429057   -9.361365746   -9.297356900
    3.556808013   -7.766427756   -8.786266391   -9.563374094
    3.606889816   -7.335071800   -8.316348476  -10.102256340
    3.656971619   -6.959352168   -7.845308670  -10.416321173
    3.707053422   -6.591178162   -7.373587811  -10.287934287
    3.757135225   -6.198529937   -6.895398267   -9.829337474
    3.807217028   -5.823807746   -6.424636227   -9.326812787
    3.857298831   -5.501818513   -5.988238818   -8.849204635
    3.907380634   -5.265103553   -5.622984393   -8.338991737
    3.957462437   -5.060577578   -5.349626935   -7.888174292
    4.007544240   -4.786961377   -5.119941239   -7.567898095
    4.057626043   -4.478862640   -4.878302985   -7.238981827
    4.107707846   -4.159991373   -4.586687027   -6.913147216
    4.157789649   -3.866329734   -4.264015638   -6.555796411
    4.207871452   -3.593943226   -3.950342599   -6.143767571
    4.257953255   -3.322111543   -3.633293715   -5.780635401
    4.308035058   -3.046530313   -3.302477536   -5.541742696
    4.358116861   -2.763836517   -2.972183987   -5.364856627
    4.408198664   -2.517727495   -2.700301182   -5.133337825
    4.458280467   -2.462156408   -2.654268905   -4.932243018
    4.508362270   -2.517568688   -2.725986206   -4.704220689
    4.558444073   -2.470379410   -2.666633145   -4.440831289
    4.608525876   -2.352347889   -2.530746105   -4.180269727
    4.658607679   -2.209962675   -2.365308896   -3.946337971
    4.708689482   -2.136433145   -2.219883643   -3.740421046
    4.758771285   -2.097008002   -2.106115513   -3.550521963
    4.808853088   -2.001106148   -1.966076351   -3.354646798
    4.858934891   -1.871431814   -1.823603152   -3.152476801
    4.909016694   -1.781146437   -1.752138375   -2.955316399
    4.959098497   -1.769985153   -1.778846316   -2.779324635
    5.009180301   -1.731973525   -1.707072767   -2.653530749
