mu_eV,PF_W_per_mK2
0.599426,0.000185894
0.612352,0.00023475
0.625277,0.000293288
0.638189,0.000362069
0.651114,0.000441108
0.66404,0.000529789
0.676965,0.000626853
0.689877,0.000730536
0.702802,0.000838632
0.715728,0.000948363
0.72864,0.00105587
0.741565,0.00115563
0.75449,0.00124068
0.767402,0.00130384
0.780328,0.00134025
0.793253,0.00135051
0.806178,0.00134281
0.81909,0.00133203
0.832016,0.00133558
0.844941,0.00136817
0.857853,0.00143859
0.870778,0.00154872
0.883704,0.00169368
0.896629,0.00186251
0.909541,0.00203789
0.922466,0.00219547
0.935392,0.00230309
0.948304,0.0023245
0.961229,0.00223303
0.974154,0.00203089
0.98708,0.00175556
0.999992,0.00146089
1.01292,0.00118769
1.02584,0.000950361
1.03875,0.000745728
1.05168,0.000568446
1.06461,0.000417648
1.07752,0.000293974
1.09044,0.000196003
1.10337,0.000121415
1.11629,6.91383e-05
1.1292,3.77885e-05
1.14213,2.32451e-05
1.15506,2.03765e-05
1.16797,2.69106e-05
1.18089,4.46823e-05
1.19382,7.94638e-05
1.20674,0.000142586
1.21966,0.00025247
1.23258,0.000430601
1.24551,0.000687872
1.25842,0.00100601
1.27134,0.00133231
1.28427,0.0016008
1.29718,0.00176175
1.31011,0.00179307
1.32303,0.00169789
1.33596,0.00150474
1.34887,0.00126293
1.36179,0.00102146
1.37472,0.00080745
1.38763,0.000624665
1.40056,0.000467975
1.41348,0.000335422
1.42641,0.000228917
1.43932,0.000149135
1.45225,9.31794e-05
1.46517,5.64331e-05
1.47808,3.48997e-05
1.49101,2.60567e-05
1.50393,3.02854e-05
1.51684,5.53945e-05
1.52977,0.000117629
1.5427,0.000223014
1.55562,0.000335954
1.56853,0.000383669
1.58146,0.000317115
1.59438,0.000166992
1.6073,3.12509e-05
1.62022,9.66967e-06
1.63315,0.000143364
1.64607,0.000396577
1.65898,0.000684895
1.67191,0.000928071
1.68483,0.00109135
1.69775,0.00119001
1.71067,0.00126096
1.7236,0.0013279
1.73651,0.00138519
1.74943,0.0014082
1.76236,0.00137878
1.77529,0.00130171
1.7882,0.00119812
1.80112,0.00108876
1.81405,0.000984552
1.82696,0.00088692
1.83988,0.000791377
1.85281,0.000692872
1.86574,0.00059261
1.87865,0.000499694
1.89157,0.000423369
1.9045,0.000363336
1.91741,0.000308359
1.93034,0.00024429
1.94326,0.000166339
1.95617,8.62224e-05
1.9691,2.57042e-05
1.98202,5.60232e-07
1.99495,1.01204e-05
2.00786,4.10658e-05
2.02079,7.84249e-05
2.03371,0.000112246
2.04662,0.000137234
2.05955,0.000150011
2.07247,0.000147904
2.0854,0.000129869
2.09831,9.82429e-05
2.11124,5.96524e-05
2.12416,2.41451e-05
2.13707,2.70187e-06
2.15,3.36118e-06
2.16293,2.70242e-05
2.17584,6.68546e-05
2.18876,0.000113977
2.20169,0.000164699
2.21461,0.000221947
2.22752,0.000290184
2.24045,0.000368057
2.25338,0.000442919
2.26629,0.000490999
2.27921,0.000486239
2.29214,0.00041606
2.30506,0.000294354
2.31798,0.000159882
2.3309,5.60629e-05
2.34383,5.70311e-06
2.35674,4.92514e-06
2.36966,4.02462e-05
2.38259,0.000105922
2.39551,0.000205435
2.40843,0.000340101
2.42135,0.000495977
2.43428,0.000641603
2.44719,0.000739868
2.46011,0.000762617
2.47304,0.000697791
2.48595,0.000552655
2.49888,0.000358958
2.5118,0.000171042
2.52473,4.37724e-05
2.53764,2.554e-07
2.55056,1.85167e-05
2.56349,4.93881e-05
2.5764,5.0745e-05
2.58933,1.87381e-05
2.60225,1.53694e-06
2.61518,8.07474e-05
2.62809,0.00031835
2.64102,0.000698796
2.65394,0.00111309
2.66685,0.00140764
2.67978,0.00146909
2.6927,0.00128417
2.70562,0.000934605
2.71854,0.000543982
2.73147,0.000221752
2.74439,3.52042e-05
2.7573,9.45107e-06
2.77023,0.000138767
2.78315,0.000394681
2.79607,0.000728998
2.80899,0.00107896
2.82192,0.00137913
2.83484,0.00157619
2.84775,0.00164063
2.86068,0.00157478
2.87361,0.00141752
2.88652,0.0012377
2.89944,0.00110985
2.91237,0.00108616
2.92528,0.0011819
2.9382,0.00136282
2.95113,0.00152456
2.96406,0.00150565
2.97697,0.00118945
2.98989,0.00064914
3.00282,0.00016095
3.01573,3.06476e-06
3.02866,0.000236148
3.04158,0.000685673
3.05451,0.0010974
3.06742,0.00129827
3.08034,0.00125171
3.09327,0.00101794
3.10618,0.000693492
3.11911,0.00037437
3.13203,0.000136253
3.14494,1.64994e-05
3.15787,8.39531e-06
3.17079,8.04199e-05
3.18372,0.000198429
3.19663,0.000322006
3.20956,0.000394566
3.22248,0.00036812
3.23539,0.000249082
3.24832,0.00010471
3.26125,1.29178e-05
3.27417,9.46399e-06
3.28708,8.29311e-05
3.30001,0.000204094
3.31293,0.000348638
3.32584,0.000499253
3.33877,0.000638513
3.3517,0.000741399
3.36461,0.000769274
3.37753,0.00067763
3.39046,0.000454736
3.40338,0.000174367
3.4163,3.7751e-06
3.42922,0.0001328
3.44215,0.00066902
3.45506,0.00157483
3.46798,0.00267797
3.48091,0.00373621
3.49383,0.00451832
3.50675,0.00486783
3.51967,0.00473171
3.5326,0.0041544
3.54551,0.00325269
3.55843,0.00219184
3.57136,0.00117202
3.58427,0.00040157
3.5972,2.94992e-05
3.61012,6.63876e-05
3.62305,0.000381139
3.63596,0.000792816
3.64888,0.00116208
3.66181,0.00141348
3.67472,0.00151136
3.68765,0.00143829
3.70057,0.00119892
3.7135,0.000837576
3.72641,0.000442491
3.73934,0.0001264
3.75226,1.46247e-10
3.76517,0.000148206
3.7781,0.000596572
3.79102,0.00127269
3.80394,0.00200678
3.81686,0.00259641
3.82979,0.00289368
3.84271,0.00285401
3.85562,0.00253024
3.86855,0.00203599
3.88147,0.00150275
3.89439,0.00103855
3.90731,0.00069926
3.92024,0.000486406
3.93316,0.000369545
3.94607,0.000311372
3.959,0.000279741
3.97193,0.000249728
3.98484,0.000205343
3.99776,0.000143624
4.01069,7.66098e-05
4.02361,2.44392e-05
4.03652,1.12808e-06
4.04945,5.87848e-06
4.06238,2.80259e-05
4.07529,5.82715e-05
4.08821,9.49989e-05
4.10114,0.000143062
4.11405,0.00020849
4.12698,0.000291761
4.1399,0.000381366
4.15283,0.000452003
4.16574,0.000473514
4.17866,0.00042963
4.19159,0.000332014
4.2045,0.000214089
4.21743,0.000110057
4.23035,3.92964e-05
4.24328,5.21764e-06
4.25619,1.61182e-06
4.26911,1.82013e-05
4.28204,4.38178e-05
4.29495,6.87769e-05
4.30788,8.69795e-05
4.3208,9.70214e-05
4.33371,0.000101744
4.34664,0.000106544
4.35956,0.000117525
4.37249,0.000140147
4.3854,0.000177429
4.39833,0.000226294
4.41125,0.000273428
4.42416,0.000296427
4.43709,0.000274706
4.45002,0.000205199
4.46294,0.000110501
4.47585,3.07428e-05
4.48878,3.17011e-08
4.5017,2.16143e-05
4.51462,6.62526e-05
4.52754,9.79531e-05
4.54047,9.84923e-05
4.55338,7.15399e-05
4.5663,3.40623e-05
4.57923,5.99026e-06
4.59215,1.65087e-06
4.60507,2.44138e-05
4.61799,6.68579e-05
4.63092,0.000116052
4.64383,0.000158389
4.65675,0.000179707
4.66968,0.00016532
4.68261,0.000109334
4.69552,3.40734e-05
4.70844,9.03708e-07
4.72137,8.6577e-05
4.73428,0.00033204
4.7472,0.000709325
4.76013,0.00113346
4.77304,0.00150186
4.78597,0.00173489
4.79889,0.00180321
4.81182,0.00173385
4.82473,0.0015934
4.83766,0.00145844
4.85058,0.00138965
4.86349,0.00141604
4.87642,0.00152336
4.88934,0.00164965
4.90227,0.00171022
4.91518,0.0016497
4.92811,0.0014733
4.94103,0.00123045
4.95394,0.000975422
4.96687,0.000740333
4.97979,0.000533254
4.99271,0.000351798
5.00563,0.00019732
5.01856,7.98767e-05
5.03148,1.27655e-05
5.04439,3.15933e-06
5.05732,4.61233e-05
5.07025,0.000124138
5.08316,0.000211206
5.09608,0.000280106
5.10901,0.00031001
5.12193,0.000292017
5.13484,0.000232425
5.14777,0.000152113
5.1607,7.79784e-05
5.17361,2.87799e-05
5.18653,6.52927e-06
5.19946,7.53909e-07
5.21237,2.90512e-07
5.2253,2.40631e-06
5.23822,1.34066e-05
5.25115,4.19272e-05
5.26406,9.14548e-05
5.27698,0.000158126
5.28991,0.000233755
5.30282,0.000309191
5.31575,0.000374323
5.32867,0.000416279
5.3416,0.000420654
5.35451,0.000378455
5.36743,0.000294854
5.38036,0.00019116
5.39327,9.57884e-05
5.4062,3.03838e-05
5.41912,1.9299e-06
5.43205,5.70435e-06
5.44496,3.4112e-05
5.45788,8.26044e-05
5.47081,0.000148763
5.48372,0.000227939
5.49665,0.000311784
5.50957,0.000391932
5.52248,0.000464052
5.53541,0.000526304
5.54834,0.000572493
5.56126,0.000586929
5.57417,0.000549983
5.5871,0.00045518
5.60002,0.000322447
5.61294,0.00019034
5.62586,9.17324e-05
5.63879,3.5998e-05
5.65171,1.21124e-05
5.66462,4.12289e-06
5.67755,1.73983e-06
5.69047,7.47673e-07
5.70339,5.50896e-08
5.71631,6.9524e-07
5.72924,5.73574e-06
5.74215,1.86295e-05
5.75507,4.02917e-05
5.768,6.74653e-05
5.78093,9.37547e-05
5.79384,0.000111738
5.80676,0.000114445
5.81969,9.73867e-05
5.8326,6.28536e-05
5.84552,2.38377e-05
5.85845,1.0118e-06
5.87138,9.90764e-06
5.88429,4.73716e-05
5.89721,9.23133e-05
5.91014,0.000122028
5.92305,0.000127139
5.93598,0.00011206
5.9489,8.61783e-05
5.96181,5.72756e-05
5.97474,3.07402e-05
5.98766,1.09051e-05
6.00059,9.52932e-07
6.0135,1.58951e-06
6.02643,1.04653e-05
6.03935,2.29957e-05
6.05226,3.36257e-05
6.06519,3.69225e-05
6.07811,2.94184e-05
6.09104,1.33255e-05
6.10395,4.48548e-07
6.11688,1.17793e-05
6.1298,7.0506e-05
6.14271,0.000191475
6.15564,0.000371901
6.16856,0.000587867
6.18148,0.000801084
6.1944,0.000974121
6.20733,0.00108352
6.22025,0.00112251
6.23316,0.00109629
6.24609,0.00101672
6.25902,0.000899651
6.27193,0.000763079
6.28485,0.000623974
6.29778,0.00049423
6.3107,0.000378967
6.32362,0.000278371
6.33654,0.000190795
6.34947,0.000114959
6.36238,5.23371e-05
6.3753,1.02582e-05
6.38823,1.81707e-06
6.40114,3.74536e-05
6.41407,0.0001124
6.42699,0.000204069
6.43992,0.000285526
6.45283,0.000342587
6.46575,0.000378759
6.47868,0.000406721
6.49159,0.000436361
6.50452,0.000467692
6.51744,0.000491081
6.53037,0.000493338
6.54328,0.000465753
6.5562,0.000409689
6.56913,0.000336719
6.58204,0.000262484
6.59497,0.000198109
6.60789,0.000146149
6.6208,0.0001033
6.63373,6.62168e-05
6.64666,3.54387e-05
6.65958,1.40969e-05
6.67249,3.27036e-06
6.68542,9.0432e-08
6.69834,7.08879e-07
6.71126,3.93005e-06
6.72418,1.31527e-05
6.73711,3.83118e-05
6.75003,9.62887e-05
6.76294,0.000204809
6.77587,0.000369648
6.78879,0.000572353
6.80171,0.000768813
6.81469,0.000905647
6.82761,0.000947297
6.84054,0.000893934
6.85346,0.000776531
6.86625,0.000636431
6.87918,0.000506804
6.8921,0.000406466
6.90503,0.000343726
6.91795,0.000322534
6.93088,0.000345059
6.9438,0.000407629
6.95673,0.000489922
6.96965,0.000550595
6.98258,0.000547794
6.99551,0.000472713
7.00843,0.000356518
7.02136,0.000241094
7.03428,0.00014933
7.04721,8.2875e-05
7.06013,3.70238e-05
7.07306,1.0221e-05
7.08598,6.26976e-07
7.09891,3.64267e-07
7.11183,3.88301e-07
7.12476,4.2219e-07
7.13769,6.82686e-06
7.15061,1.87041e-05
7.16354,2.35843e-05
7.17646,1.35338e-05
7.18939,8.7162e-07
7.20231,6.63731e-06
7.21524,3.27398e-05
7.22816,5.71256e-05
7.24109,5.99635e-05
7.25401,4.45115e-05
7.26694,2.77306e-05
7.27986,2.05698e-05
7.29279,2.60995e-05
7.30558,4.9134e-05
7.3185,9.58638e-05
7.33143,0.000165701
7.34436,0.000248581
7.35728,0.000326049
7.37021,0.000372153
7.38313,0.000361823
7.39606,0.000289989
7.40898,0.000183968
7.42191,8.81654e-05
7.43483,3.07605e-05
7.44776,8.48571e-06
7.46068,3.40141e-06
7.47361,4.47567e-06
7.48654,1.02416e-05
7.49946,2.14574e-05
7.51239,3.78471e-05
7.52531,5.70289e-05
7.53824,7.1243e-05
7.55116,6.76658e-05
7.56409,4.07153e-05
7.57701,7.85388e-06
7.58994,4.03117e-06
7.60286,5.04634e-05
7.61579,0.000132927
7.62871,0.000217236
7.64164,0.000279288
7.65457,0.000315143
7.66749,0.000331747
7.68042,0.000337594
7.69334,0.000340483
7.70627,0.00034773
7.71919,0.000364769
7.73212,0.000392525
7.74491,0.000425754
7.75783,0.0004545
7.77076,0.000468485
7.78368,0.000461095
7.79661,0.000430817
7.80953,0.000381791
7.82246,0.000323655
7.83539,0.000268889
7.84831,0.000228112
7.86124,0.000206611
7.87416,0.000203455
7.88709,0.000211558
7.90001,0.000218368
7.91294,0.000209872
7.92586,0.000178038
7.93879,0.000126499
7.95171,6.95319e-05
7.96464,2.46313e-05
7.97757,2.61734e-06
7.99049,1.32615e-06
8.00342,8.50313e-06
8.01634,1.24411e-05
8.02927,1.0126e-05
8.04219,5.45972e-06
8.05512,2.31484e-06
8.06804,1.38416e-06
8.08097,2.48577e-06
8.09389,8.04349e-06
8.10682,2.43392e-05
8.11974,5.96039e-05
8.13267,0.000118899
8.1456,0.000196562
8.15852,0.000270699
8.17145,0.000309375
8.18424,0.000292722
8.19716,0.000233228
8.21009,0.000167393
8.22301,0.000126061
8.23594,0.000120769
8.24886,0.000154336
8.26179,0.000225747
8.27471,0.000317059
8.28764,0.000387127
8.30056,0.000395024
8.31349,0.000334844
8.32642,0.000239547
8.33934,0.000149078
8.35227,8.26307e-05
8.36519,3.93133e-05
8.37812,1.2692e-05
8.39104,5.04229e-07
8.40397,5.79788e-06
8.41689,3.24967e-05
8.42982,7.93419e-05
8.44274,0.000137595
8.45567,0.000195647
8.46859,0.000245376
8.48152,0.000282311
8.49445,0.00030067
8.50737,0.000291903
8.5203,0.000250723
8.53322,0.000182597
8.54615,0.000104302
8.55907,3.7824e-05
8.572,2.73852e-06
8.58492,7.85478e-06
8.59785,4.44241e-05
8.61077,8.97861e-05
8.62356,0.000122797
8.63649,0.000136665
8.64941,0.00013758
8.66234,0.000134555
8.67527,0.000131639
8.68819,0.000126306
8.70112,0.000112653
8.71404,8.75211e-05
8.72697,5.52187e-05
8.73989,2.57215e-05
8.75282,7.24597e-06
8.76574,5.32617e-07
8.77867,2.72474e-07
8.79159,1.0414e-06
8.80452,9.11441e-07
8.81744,3.76687e-07
8.83037,4.95728e-08
8.8433,2.23193e-08
8.85622,3.28403e-07
8.86915,1.39169e-06
8.88207,4.21514e-06
8.895,9.62629e-06
8.90792,1.59416e-05
8.92085,1.80441e-05
8.93377,1.24443e-05
8.9467,3.51155e-06
8.95962,8.14799e-08
8.97255,5.6918e-06
8.98548,1.61393e-05
8.9984,2.53965e-05
9.01133,3.01535e-05
9.02425,2.96538e-05
9.03718,2.4338e-05
9.0501,1.56394e-05
9.06303,6.39666e-06
9.07582,5.37707e-07
9.08874,1.7232e-06
9.10167,1.21912e-05
9.11459,3.24928e-05
9.12752,6.07971e-05
9.14044,9.14169e-05
9.15337,0.000115381
9.16629,0.00012483
9.17922,0.00011785
9.19215,9.94741e-05
9.20507,7.87077e-05
9.218,6.40707e-05
9.23092,6.10185e-05
9.24385,7.30036e-05
9.25677,0.000102532
9.2697,0.000147252
9.28262,0.000194963
9.29555,0.000227974
9.30847,0.000236416
9.3214,0.000225347
9.33433,0.000208036
9.34725,0.000195726
9.36018,0.000194207
9.3731,0.000206197
9.38603,0.000234302
9.39895,0.000281526
9.41188,0.000348859
9.4248,0.000431171
9.43773,0.000514672
9.45065,0.000579801
9.46358,0.000608873
9.4765,0.000593142
9.48943,0.000535837
9.50236,0.000451322
9.51514,0.000360059
9.52807,0.000279758
9.541,0.000218359
9.55392,0.000174515
9.56685,0.000143563
9.57977,0.000122979
9.5927,0.000113774
